id,status,notification,division_id,sportshall_id,planned_at,planned_orig_at,season_id,delayed_request,delayed_status,delayed_prop_at,delayed_prop_count,team1_id,team2_id,score1,score2,score3,score4,forfeit,forfeit_at,created_at,updated_at
97119,0,0,789,330,2025-04-26 20:00:00,,2024,0,0,,0,1924,1692,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97120,0,0,789,644,2025-04-30 20:00:00,,2024,0,0,,0,2161,1907,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97121,0,0,789,644,2025-05-02 20:00:00,,2024,0,0,,0,961,2158,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97122,0,0,789,644,2025-05-06 21:00:00,,2024,0,0,,0,1922,2161,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97123,0,0,789,689,2025-05-08 21:00:00,,2024,0,0,,0,1595,1924,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97124,0,0,789,593,2025-05-09 22:00:00,,2024,0,0,,0,2159,1907,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97125,0,0,789,324,2025-05-10 18:00:00,,2024,0,0,,0,2160,961,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97126,0,0,789,324,2025-05-24 18:00:00,,2024,0,0,,0,2160,1922,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97127,0,0,789,644,2025-01-30 22:00:00,,2024,0,0,,0,2162,1692,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-26 11:33:41
97128,0,0,789,644,2025-05-22 22:00:00,,2024,0,0,,0,2162,1922,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-26 11:35:24
97129,3,1,789,644,2024-11-21 22:00:00,,2024,0,0,,0,2162,1595,3,1,0,0,0,,2024-08-17 14:25:37,2024-11-22 15:31:42
97130,0,0,789,644,2025-01-16 22:00:00,,2024,0,0,,0,2162,2160,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-26 11:33:23
97132,3,1,789,644,2024-10-24 22:00:00,,2024,0,0,,0,2162,961,2,3,0,0,0,,2024-08-17 14:25:37,2024-10-26 22:36:00
97133,3,1,789,644,2024-10-10 22:00:00,,2024,0,0,,0,2162,964,8,5,0,0,0,,2024-08-17 14:25:37,2024-10-12 13:09:44
97134,3,1,789,644,2024-09-12 22:00:00,,2024,0,0,,0,2162,1907,4,6,0,0,0,,2024-08-17 14:25:37,2024-09-23 21:26:52
97135,0,0,789,644,2025-04-10 22:00:00,,2024,0,0,,0,2162,2161,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-26 11:34:16
97136,0,0,789,644,2025-03-27 22:00:00,,2024,0,0,,0,2162,1924,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-26 11:33:56
97137,0,0,789,644,2025-05-08 22:00:00,,2024,0,0,,0,2162,2158,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-26 11:35:05
97138,0,0,789,644,2025-04-24 22:00:00,,2024,0,0,,0,2162,1709,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-26 11:34:46
97139,0,0,789,312,2025-02-25 22:00:00,,2024,0,0,,0,2158,2160,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-23 12:47:43
97140,3,1,789,312,2024-10-08 22:00:00,,2024,0,0,,0,2158,1595,2,9,0,0,0,,2024-08-17 14:25:37,2024-10-09 02:29:35
97141,0,0,789,312,2025-03-11 22:00:00,,2024,0,0,,0,2158,2161,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-23 12:48:17
97142,3,1,789,312,2024-11-19 22:00:00,,2024,0,0,,0,2158,1709,12,2,0,0,0,,2024-08-17 14:25:37,2024-11-19 23:43:07
97143,0,0,789,312,2025-04-22 22:00:00,,2024,0,0,,0,2158,1924,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-23 12:48:46
97144,3,1,789,312,2024-10-22 22:00:00,,2024,0,0,,0,2158,2159,6,2,0,0,0,,2024-08-17 14:25:37,2024-10-23 12:37:09
97145,0,0,789,312,2025-01-14 22:00:00,,2024,0,0,,0,2158,964,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-23 12:47:06
97146,3,1,789,312,2024-11-05 22:00:00,,2024,0,0,,0,2158,1907,6,5,0,0,0,,2024-08-17 14:25:37,2024-11-06 00:18:17
97147,0,0,789,312,2025-01-28 22:00:00,,2024,0,0,,0,2158,961,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-23 12:47:18
97148,0,0,789,312,2025-02-11 22:00:00,,2024,0,0,,0,2158,1922,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-23 12:47:31
97149,0,0,789,312,2025-04-08 22:00:00,,2024,0,0,,0,2158,2162,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-23 12:48:33
97150,3,1,789,312,2024-09-10 22:00:00,,2024,0,0,,0,2158,1692,4,4,0,0,0,,2024-08-17 14:25:37,2024-09-11 00:23:54
